"id","name","type","region","city","address","lat","lng","targetFish","tideNote","depthNote","bottomNote","methodNote","safetyStatus","sourceType","sourceUrl","sourceCheckedAt","originalId","originalPoint","note"
"rock-770","고이도·매화도·선도·증도 - 고이도 남측 철탑 밑","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.938222","","감성돔|노래미|광어|숭어|우럭|붕장어|도다리|농어","초들물~중날물","0.8~2.7","모래","▶감성돔 - 릴찌/ 장대/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶광어 - 릴찌/ 원투 ▶숭어 - 릴찌/ 장대/ 훌치기▶우럭 - 릴찌/ 원투 ▶붕장어 - 원투 ▶도다리 - 원투 ▶농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","770","POINT (890456.122980357 1661033.91625739)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-771","홍도 - 상연서 상단","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.674293","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","3.9~9.4m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","771","POINT (786963.3087316781 1633569.42656886)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-772","상조도·하조도·관매도 - 신의도 갯바위","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.233083","","감성돔|돌돔|참돔|도다리|노래미|우럭","초들물~중날물","0.8~5.5","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 원투/ 민장대/ 릴찌▶참돔 - 부력/ 잠수 ▶도다리 - 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","772","POINT (868573.076419085 1583106.11279323)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-773","대청도·소청도 - 대청도 검은낭 갯바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.839000","","넙치|노래미|농어|삼치|쏨뱅이|우럭","사리 전후","3.1m~3.4m","바위","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶삼치 - 루어/ 릴찌▶쏨뱅이 - 루어/ 릴찌 ▶우럭 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","773","POINT (756058.7072491461 1985758.68283847)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-774","고이도·매화도·선도·증도 - 둔벙여 갯바위","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.920972","","감성돔|노래미|광어|숭어|우럭|붕장어|도다리|농어","초들물~중날물","0~3.6","모래/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶광어 - 릴찌/ 원투 ▶숭어 - 릴찌/ 장대/ 훌치기▶우럭 - 릴찌/ 원투 ▶붕장어 - 원투 ▶도다리 - 원투 ▶농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","774","POINT (882412.437467481 1659220.49264263)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-776","장봉도 - 채석장 북갯바위(가막머리)","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.560167","","넙치|노래미|망둑어|숭어|붕장어|우럭","조금 전·후/ 3물~5물","3m~3.5m","자갈/ 모래","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶망둑어 - 원투 ▶숭어 - 릴찌/ 장대/ 훌치기 ▶붕장어 - 원투 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","776","POINT (894782.990960306 1951868.2626896)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-777","덕적도·소야도 - 소야도 떼뿌루해수욕장 갯바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.209444","","노래미|농어|붕장어|숭어|우럭","모래","1.1m~1.4m","모래","▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶붕장어 - 원투 ▶숭어 - 릴찌/ 장대/ 훌치기▶우럭 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","777","POINT (881942.426845634 1913121.11247083)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-778","영흥도·선재도·대부도·구봉도 - 영흥도 농어바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.284333","","넙치|농어|삼치|숭어","들물","1.2m~2m","모래","▶넙치 - 루어/ 원투 ▶농어 - 루어/ 릴찌▶삼치 - 루어/ 릴찌 ▶숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","778","POINT (907425.093265677 1921111.24083162)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-779","입파도·국화도 - 국화도 해수욕장 서측 갯바위","rock-fishing-point","경기도","화성시","경기도 화성시","37.064000","","노래미|도다리|우럭","조금 전·후","1.3m~2.3m","모래","▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶도다리 - 원투▶우럭 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","779","POINT (916152.549447087 1896573.06733755)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-780","원산도·삽시도 - 원산도해수욕장 동측 소록도","rock-fishing-point","충청남도","보령시","충청남도 보령시","36.360583","","갑오징어|넙치|농어|노래미|우럭|주꾸미","들물 전·후","1.4m~2.1m","펄/ 모래","▶갑오징어 - 에깅 ▶넙치 - 루어/ 원투 ▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶우럭 - 릴찌/ 원투 ▶주꾸미 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","780","POINT (904396.4658090379 1818655.71618648)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-781","어청도·연도 - 연도 채석장","rock-fishing-point","전라북도","군산시","전라북도 군산시","36.079028","","넙치|농어|보구치|우럭|장대","초들물","1.6m~2.5m","자갈","▶넙치 - 루어/ 원투 ▶농어 - 루어/ 릴찌▶보구치 - 원투 ▶우럭 - 릴찌/ 원투▶장대 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","781","POINT (903930.651135523 1787425.64034558)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-782","선유도·무녀도·장자도·신시도 - 선유도 북도 동쪽 갯바위","rock-fishing-point","전라북도","군산시","전라북도 군산시","35.819750","","넙치|노래미|농어|붕장어|삼치|우럭|양태","조금 전·후","1.2m~1.5m","모래/ 펄","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶붕장어 - 원투▶삼치 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투 ▶양태 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","782","POINT (902755.490260527 1758676.04759817)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-783","미륵도 - 이운항 동쪽 해안 갯바위","rock-fishing-point","경상남도","통영시","경상남도 통영시","34.802972","","고등어|감성돔|노래미|도다리|볼락|참돔","조금 전·후","1.7m~2.2m","펄","▶고등어 - 루어/ 릴찌/ 장대 ▶감성돔 - 릴찌/ 장대/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶도다리 - 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","783","POINT (1086120.22191958 1645782.64256706)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-784","거금도 - 금장 끝바리","rock-fishing-point","전라남도","고흥군","전라남도 고흥군","34.428972","","감성돔|넙치|농어|도다리|볼락|우럭","초들물","1.2m~2.8m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶농어 - 루어/ 릴찌 ▶도다리 - 원투▶볼락 - 루어/ 릴찌/ 장대 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","784","POINT (969000.293580075 1603957.81535986)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-785","나로도 - 외나로도 나로대교 철탑 부근","rock-fishing-point","전라남도","고흥군","전라남도 고흥군","34.475944","","노래미|도다리|볼락|숭어|우럭|학공치","초들물~만조","1.5m~2.1m","바위","▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶도다리 - 원투▶볼락 - 루어/ 릴찌/ 장대 ▶숭어 - 릴찌/ 장대/ 훌치기▶우럭 - 릴찌/ 원투 ▶학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","785","POINT (996025.8165060281 1609115.63266256)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-786","자월도 - 큰굴 부근","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.263389","","넙치|우럭","들물/ 날물","1m~4m","모래","▶넙치 - 루어/ 원투 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","786","POINT (891684.624376589 1918975.76549493)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-787","이작도·승봉도 - 승봉도 촛대바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.161611","","넙치|노래미|농어|우럭","초들물~중들물","1.2m~2.2m","모래/ 조개껍질","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","787","POINT (895640.743824581 1907632.28995986)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-788","백아도·굴업도 - 굴업도 마을 북쪽 갯바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.194389","","넙치|노래미|농어|붕장어|우럭","들물","1.7m~2.5m","가는 모래","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶붕장어 - 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","788","POINT (865227.8112197041 1911701.68820227)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-789","입파도·국화도 - 국화도 해수욕장 동측 갯바위","rock-fishing-point","경기도","화성시","경기도 화성시","37.061806","","노래미|도다리|우럭","조금 전·후","1.2m~2.3m","모래","▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶도다리 - 원투▶우럭 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","789","POINT (916315.5994329649 1896327.97923493)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-790","선유도·무녀도·장자도·신시도 - 신시도 남단 간출여 부근","rock-fishing-point","전라북도","군산시","전라북도 군산시","35.809972","","넙치|노래미|농어|도다리|우럭","들물 전·후","1.3m~1.8m","모래/ 펄","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶도다리 - 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","790","POINT (905024.859786059 1757566.73422485)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-791","말도·방축도 - 방축도 남서쪽 작은 홈통","rock-fishing-point","전라북도","군산시","전라북도 군산시","35.846472","","감성돔|넙치|농어|우럭|부시리|참돔","중들물~만조시","7m~8.6m","모래/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶농어 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투▶부시리 - 부력/ 잠수/ 지깅 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","791","POINT (898205.000981052 1761691.63790543)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-792","낭도 부근 - 하화도 해안길","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.592394","","감성돔|붕장어|농어|숭어","조금 전후/ 13~5물","1.8~3.2m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 농어 - 루어/ 릴찌▶ 숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","792","POINT (1010536.87455525 1622033.62399558)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-793","고이도·매화도·선도·증도 - 삼섬 포인트","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.961528","","감성돔|노래미|광어|숭어|우럭|붕장어|도다리|농어","초들물~중날물","1.6~2.3","펄/ 모래","▶감성돔 - 릴찌/ 장대/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶광어 - 릴찌/ 원투 ▶숭어 - 릴찌/ 장대/ 훌치기▶우럭 - 릴찌/ 원투 ▶붕장어 - 원투 ▶도다리 - 원투 ▶농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","793","POINT (886074.220674749 1663672.60444833)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-794","가사도 - 항로표지관리소 밑","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.459472","","감성돔|갑오징어|우럭|농어|볼락|노래미","5물~9물","-0.2~1.8","암","▶감성돔 - 릴찌/ 장대/ 원투▶갑오징어 - 에깅▶우럭 - 릴찌/ 원투▶농어 - 루어/ 릴찌▶볼락 - 릴찌/ 장대/ 루어▶노래미 - 루어/ 릴찌/ 장대/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","794","POINT (866078.3319742421 1608252.51062774)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-795","노화도·보길도·소안도 - 보길도 예송리해수욕장 곶부리","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.145083","","감성돔|고등어|노래미|농어|숭어|학공치","사리 전·후","3.6m~4.2m","펄/ 모래","▶감성돔 - 릴찌/ 장대/ 원투 ▶고등어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶숭어 - 릴찌/ 장대/ 훌치기 ▶학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","795","POINT (914768.470759745 1572813.67975983)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-796","영흥도·선재도·대부도·구봉도 - 영흥도 진여","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.287306","","넙치|농어|삼치|우럭","들물","1.5m~2.3m","펄/ 모래","▶넙치 - 루어/ 원투 ▶농어 - 루어/ 릴찌▶삼치 - 루어/ 릴찌 ▶우럭 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","796","POINT (908758.3958348021 1921426.41211634)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
